ec5_uuid,created_at,title,1_Surveyor_Nickname,2_Map_sheet_number,3_Functional_Unit_Co,5_11_Name_of_organis,6_12_Description_of_,7_13_When_was_the_or,8_14_Do_you_regard_t,9_15_If_no_what_type,10_16_If_other_pleas,12_21_Total_number_o,13_22_Observed_or_Ve,14_23_How_many_FTEs_,15_24_Observed_or_Ve,16_25_Is_the_organis,17_26_How_many_peopl,19_31_Floor_levels_t,20_32_How_many_store,21_33_Unit_size_Inse,22_34_Square_metres_,23_35_Observed_or_Ve,24_36_Predominant_he,25_37_Premises_type_,26_38_If_other_pleas,27_39_Type_of_associ,28_310_Car_parking_S,29_311_Goods_access_,30_312_Are_these_pre,31_313_If_premises_a,32_314_When_did_the_,33_315_Is_the_premis,34_316_If_rentedleas,35_317_Will_the_leas,37_41_Is_the_localit,38_42_If_so_why_sele,39_43_If_locality_is,40_44_What_is_your_v,41_45_What_are_the_t,42_46_Where_are_the_,43_47_Where_are_the_,44_48_Is_the_organis,45_49_Does_the_organ,46_410_If_yes_where_,47_411_If_yes_when,48_412_If_yes_why,49_413_Are_the_organ,50_414_If_yes_please,51_415_Are_you_aware,52_416_If_yes_how_ha,53_417_If_other_plea,54_418_What_is_your_,56_51_Contact_willin,57_52_Name_of_contac,58_53_Contact_teleph,59_54_Contact_email_,60_55_Organisation_t,61_56_Organisation_w,62_57_Organisation_e,63_58_Street_name_eg,64_59_Street_number_,65_510_Postcode_Incl,66_511_Unit_number_i,68_61_Additional_not,69_62_Internal_photo,71_71_Would_the_acti,lat_72_72_Location,long_72_72_Location,accuracy_72_72_Location,73_73_External_photo,74_74_SIC_Code,75_75_Site_ID,76_76_Notes_on_any_o
f4801e5f-1870-4ed2-8cc9-9e78604cc072,2019-08-06T11:56:19.402Z,"Aga 113 1949",Aga,113,1949,"FA Albin and Sons","funeral directors",,Yes,,,,,,,yes,,"Ground Floor, Level 1",2,500,"Square metres",Verified,3.5,"a yard only/with only modest buildings, an office building",,"Unit has use of operational yard","Car parking in yard","Loading from vehicles in yard used",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,02072373637,www.albins.co.uk,info@albins.co.uk,"Culling Road",52,"SE16 2TN",,,,yes,,,,,96030,,
80e4f59a-ac7c-407b-951d-769407935fdf,2019-08-06T11:50:07.165Z,"Aga 130 1955",Aga,130,1955,,vacant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfac0e3f-f628-4dc7-a9e8-b0c2d6737a2f,2019-08-06T11:49:42.972Z,"Aga 130 1958",Aga,130,1958,,vacant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fef3601-68cd-4be6-8b5b-faa5192f49b7,2019-08-06T11:48:00.017Z,"Aga 130 1979",Aga,130,1979,,vacant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86930e73-1d21-4a6a-8da1-f24e41fedb96,2019-08-06T11:40:07.460Z,"Aga 129 1963",Aga,129,1963,"Albin Memorial",,,No,"Religious organisation",,,,,,,,"Ground Floor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Part of Albin Memorial",,,,,,,,,
c182e1bd-8648-42ca-9f8c-24b7355894b7,2019-08-06T11:28:44.179Z,"Aga 129 2032",Aga,129,2032,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garages,,,,,,,,,
777db2cf-a7ec-4572-9461-f1943da1ed12,2019-08-06T11:28:12.547Z,"Aga 129 2033",Aga,129,2033,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garages,,,,,,,,,
693405b3-c6e1-4969-a90a-8968460ca9d1,2019-08-06T11:26:57.252Z,"Aga 129 2035",Aga,129,2035,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garages,,,,,,,,,
05701cff-961f-4848-a376-15c53b65c08c,2019-08-06T11:03:47.156Z,"Aga 128 2036",Aga,128,2036,,vacant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.501707,-0.049932,10,,,,
19453c61-0875-4052-a0c3-fe12e6cdb862,2019-08-06T11:01:18.237Z,"Rashi 95 17870227",Rashi,95,17870227,,unidentified,,,,,,,,,,,"Level 2",,,,,,"an industrial building with or without a yard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clements Road",100,"SE16 4DG",27,"Studio 27-F block",,,51.495052,-0.063112,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=19453c61-0875-4052-a0c3-fe12e6cdb862_1565089276.jpg,,,
df4e6f7d-e81b-41cb-b327-035a8f3f64cf,2019-08-06T10:59:03.469Z,"Rashi 95 17870226",Rashi,95,17870226,,unidentified,,,,,,,,,,,"Level 2",,,,,3,"an industrial building with or without a yard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clements Road",100,"SE16 4DG",26,"Studio 26- F block",,,51.494792,-0.063308,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=df4e6f7d-e81b-41cb-b327-035a8f3f64cf_1565089141.jpg,,,
ebcbc8bf-7401-4c74-b5a1-b9fb00ead59a,2019-08-06T10:56:10.863Z,"Rashi 95 17870225",Rashi,95,17870225,,unidentified,,,,,,,,,,,"Level 2",,,,,,"an industrial building with or without a yard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clements Road",100,"SE16 4DG",25,"Studio 25- F block",,,51.494748,-0.063247,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=ebcbc8bf-7401-4c74-b5a1-b9fb00ead59a_1565088968.jpg,,,
f2120bfc-d2d0-42b1-b641-8a2cc46d7b28,2019-08-06T10:54:41.086Z,"Aga 128 19500002",Aga,128,19500002,"Shared offices",,,,,,,,,,,,"Ground Floor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.500734,-0.055358,5,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=f2120bfc-d2d0-42b1-b641-8a2cc46d7b28_1565088879.jpg,,,
4ea35a71-52d3-4c94-9115-fa318194c1e4,2019-08-06T10:54:00.627Z,"Aga 128 19500001",Aga,128,19500001,"Gov Risk","Training provider",,No,"Educational organisation",,5,Observed,5,Observed,yes,,"Ground Floor",1,100,"Square metres",Observed,3,"retail/frontage unit",,"No associated yard space","No car parking required","No goods access required",yes,,,,,Maybe,yes,"Near to customer base",no,,,,"Southwark, South London, Central London, Greater London Area",Constant,no,,,,no,,no,,,,,,,,2031740358,www.govrisk.org,info@govrisk.org,"Elephant Lane",4,"SE16 4JD",4,,,no,51.500734,-0.055358,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=4ea35a71-52d3-4c94-9115-fa318194c1e4_1565088839.jpg,,,
a53de841-bd7c-4c8a-a4c8-8eee03d06375,2019-08-06T10:52:47.800Z,"Rashi 95 17870224",Rashi,95,17870224,,unidentified,,,,,,,,,,,"Level 2",,,,,3,"an industrial building with or without a yard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clements Road",100,"SE16 4DG",24,"Studi 24- F block",,,51.494697,-0.063169,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=a53de841-bd7c-4c8a-a4c8-8eee03d06375_1565088806.jpg,,,
d72964b7-5d75-499d-b284-2f048373177a,2019-08-06T10:51:18.034Z,"Rashi 95 17870223",Rashi,95,17870223,,unidentified,,,,,,,,,,,"Level 2",,,,,3,"an industrial building with or without a yard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clements Road",100,"SE16 4DG",23,"Studio 23- F block",,,51.494738,-0.06315,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=d72964b7-5d75-499d-b284-2f048373177a_1565088676.jpg,,,
b3c9869a-a822-400a-9dba-c173fa7f2e01,2019-08-06T10:45:36.898Z,"Rashi 95 17870222",Rashi,95,17870222,,,,,,,,,,,,,"Level 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Studio 22- F block",,,51.494835,-0.063135,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=b3c9869a-a822-400a-9dba-c173fa7f2e01_1565088335.jpg,,,
40cba1a0-ec14-4e53-8332-072da0ca0179,2019-08-06T10:44:46.903Z,"Rashi 95 17870221",Rashi,95,17870221,"Ayuok Holistic Healing",Healing,,Yes,,,3,Observed,3,Observed,yes,,"Level 2",1,,,,3,"an industrial building with or without a yard",,"No associated yard space","Separate car parking in designated car park on site","Goods lift access",yes,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,07703467773,www.ayuok.com,admin@ayuok.com,"Clements Road",100,"SE16 4DG",21,"Studio 21- F block",,no,51.494869,-0.063337,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=40cba1a0-ec14-4e53-8332-072da0ca0179_1565088283.jpg,86900,,
cb855e94-3c56-4426-bf33-7b2d0fbbb694,2019-08-06T10:42:06.470Z,"Rashi 95 17870220",Rashi,95,17870220,,unidentified,,,,,,,,,,,"Level 2",1,,,,3,"an industrial building with or without a yard",,"No associated yard space","Separate car parking in designated car park on site","Goods lift access",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=cb855e94-3c56-4426-bf33-7b2d0fbbb694_1565088104.jpg,,51.494955,-0.063157,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=cb855e94-3c56-4426-bf33-7b2d0fbbb694_1565088123.jpg,,,
8fec675d-50b1-4841-a409-09120fc5f45e,2019-08-06T10:41:27.048Z,"Aga 128 2009",Aga,128,2009,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.500833,-0.052611,10,,,,
5a58d292-0e71-4675-9816-43e8b3f6431c,2019-08-06T10:40:36.785Z,"Rashi 95 17870219",Rashi,95,17870219,"Signal Biometrics","Technology development",2017,Yes,,,7,Verified,7,Verified,yes,5,"Level 2",1,65,"Square metres",Observed,3,"an industrial building with or without a yard",,"No associated yard space","Separate car parking in designated car park on site","Goods lift access",yes,,2018,Rented/leased,1,Yes,yes,"Proximity to Central London, Near to other businesses, Near to home, reasonable rents compared to other locations",,"Large contrast from surrounding won’t benefit people. New development would increase the rent massively. The emphasis with development is mainly to tick the boxes of reaching a certain number of residential and/or commercial irrespective of any sensitivity to the existing business.","Digital connectivity, flexible working space as we operate 3D printing machines,other businesses around","Rest of World, Europe excluding UK, UK excluding London, Greater London Area, Central London","Rest of World, Europe excluding UK, UK excluding London, Greater London Area",Growing,yes,"Not sure",,"The business has grown to a level where we will require a larger space and office to operate",yes,"More space",yes,"Posters or displayed information, Word of mouth, Own research",,"New development will increase the rent creating opportunities for corporates and start ups, however the creative studios that benefit from the present conditions will be erased. The same conditions that allowed us as a company to reach a certain level, wouldn’t help others.",Yes,"Alan Van Det Merwe","+44 7759223877",avdmerwe@signal.bio,,signal.bio,,"Clements Road",100,"SE16 4DG",19,"Commercial development and housing could be done in a way which allows the locals to benefit as well. What is ‘affordable’? The residential developments still turn out to be expensive, high end, investment vehicles for people who will never see the space.

Surveyors notes- Studio 19- F block",,no,51.494957,-0.063278,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=5a58d292-0e71-4675-9816-43e8b3f6431c_1565088033.jpg,,,
281ad9e6-006c-411d-a1d9-11d729f5616f,2019-08-06T10:28:01.735Z,"Aga 112 1948",Aga,112,1948,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eedda179-4e06-46d5-8a5b-0d2d6848c67c,2019-08-06T10:27:23.803Z,"Aga 112 1947",Aga,112,1947,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8124775d-9ff8-42b6-9c66-6759a9a2fc91,2019-08-06T10:26:48.889Z,"Aga 112 1945",Aga,112,1945,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5026d966-36b8-49a6-95fd-3770fa614c86,2019-08-06T10:21:53.771Z,"Rashi 95 17870218",Rashi,95,17870218,"Linky’s Glitter","Scented Candles",,Yes,,,1,Verified,1,Verified,no,1,"Level 2",1,12,"Square metres",Observed,3,"an industrial building with or without a yard",,"No associated yard space","Separate car parking in designated car park on site","Goods lift access",yes,,,Rented/leased,,Yes,yes,"Proximity to Central London, Near to customer base, reasonable rents compared to other locations, Near to home, public transport, Availability of parking",yes,,"Space, digital connectivity, other businesses around","Central London, South London, Southwark","Greater London Area, Central London, South London, Southwark",Growing,no,,,,yes,"More space",yes,"Word of mouth, Own research",,,,,,,,,,,,,,,,no,51.494852,-0.062991,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=5026d966-36b8-49a6-95fd-3770fa614c86_1565086910.jpg,,,
f09a33c4-0471-4cc0-97a8-9fa230cd2784,2019-08-06T10:19:38.378Z,"Aga 128 1989",Aga,128,1989,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecf9bdc0-4d68-4ac8-8b5c-ca072df5fe09,2019-08-06T10:19:05.669Z,"Aga 128 1977",Aga,128,1977,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994fe742-4dd7-4f8f-97fa-9d6a2a5a5808,2019-08-06T10:18:35.492Z,"Aga 128 1974",Aga,128,1974,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88ee6827-5a0e-4d1d-8503-8bb006103efd,2019-08-06T10:18:06.096Z,"Aga 128 1970",Aga,128,1970,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f26a2cde-4e1f-45ff-9d32-68f9d07c4018,2019-08-06T10:17:19.341Z,"Aga 128 1975",Aga,128,1975,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c91a2c4-f20d-4587-a732-762975f7984e,2019-08-06T10:16:26.134Z,"Aga 128 1969",Aga,128,1969,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58d8e0b6-153e-4bd7-b906-1bbe1e683640,2019-08-06T10:15:36.832Z,"Aga 128 1965",Aga,128,1965,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a04f6ff0-a175-4bca-8757-ee444806aca3,2019-08-06T10:15:02.463Z,"Aga 128 1961",Aga,128,1961,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d97c86ef-0177-4a08-a78a-86368fc59dca,2019-08-06T10:14:28.825Z,"Aga 128 1959",Aga,128,1959,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dbdb4f9-fdaa-42d4-9fa5-5fd3cade9b20,2019-08-06T10:09:49.318Z,"Aga 128 1957",Aga,128,1957,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f12fbd5-f4a3-47d4-b9b8-deb02dac7386,2019-08-06T10:09:14.230Z,"Aga 128 1952",Aga,128,1952,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76f6dd57-6dd7-45d2-abc5-6e674ce01749,2019-08-06T10:08:29.364Z,"Aga 128 1951",Aga,128,1951,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b157f7c-1715-4188-a11e-3ac36e089a58,2019-08-06T08:59:27.481Z,"Rashi 114 18560036",Rashi,114,18560036,Ideadrop,"Web services",2014,Yes,,,19,Observed,,,,,"Level 4 and above, Level 2",1,,,,3,"an office building",,"No associated yard space","Separate car parking in designated car park on site","Goods lift access",yes,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,"+44 2079936685",www.ideadrop.co,support@ideadrop.co,"Clements Road",100,"SE16 4DG",501,"Unit 501- Almond Studios",https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=4b157f7c-1715-4188-a11e-3ac36e089a58_1565560555.jpg,no,51.493131,-0.061462,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=4b157f7c-1715-4188-a11e-3ac36e089a58_1565560504.jpg,62012,,
12005218-4cde-45dc-a817-51b01fa628ae,2019-08-06T08:57:39.573Z,"Rashi 114 18560035",Rashi,114,18560035,"Pact Coffee",Coffee,2012,Yes,,,,,,,,,"Level 4 and above",1,,,,,"an office building",,"No associated yard space","Separate car parking in designated car park on site","Goods lift access",yes,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,"020 30953975",www.pactcoffee.com,ahoy@pactcoffee.com,"Clements Road",100,"SE16 4DG",404,"Unit 404- Almond Studios",https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=12005218-4cde-45dc-a817-51b01fa628ae_1565560217.jpg,no,51.493138,-0.06098,50,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=12005218-4cde-45dc-a817-51b01fa628ae_1565560211.jpg,"10832, 46370",,
320f1c6e-2c09-4283-912d-5643fe722adb,2019-08-06T08:55:59.242Z,"Rashi 114 18560034",Rashi,114,18560034,"Animal Farm LLP","Artist management and recording",2007,Yes,,,,,,,,,"Level 4 and above",1,,,,3,"an office building",,"No associated yard space","Separate car parking in designated car park on site","Goods lift access",yes,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,07940333857,www.theanimalfarm.co.uk,,"Drummond Road",100,"SE16 4DG",402,"Unit 402- Almond Studios",https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=320f1c6e-2c09-4283-912d-5643fe722adb_1565559734.jpg,no,51.493324,-0.061058,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=320f1c6e-2c09-4283-912d-5643fe722adb_1565559713.jpg,59200,,
ece9b832-e44f-42dd-8239-819ffdb8b6eb,2019-08-06T08:54:22.899Z,"Rashi 114 18560033",Rashi,114,18560033,Teespring,"Online Retail",2013,Yes,,,,,,,,,"Level 4 and above",1,,,,3,"an office building",,"No associated yard space","Separate car parking in designated car park on site","Goods lift access",yes,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,www.teespring.com,,"Clements Road",100,"SE16 4DG",401,"Unit 401- Almond Studios",,no,51.493354,-0.061065,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=ece9b832-e44f-42dd-8239-819ffdb8b6eb_1565559413.jpg,47910,,
d5e1abcd-2e02-49a6-be81-24902ece853f,2019-08-06T08:52:26.061Z,"Rashi 114 18560032",Rashi,114,18560032,Newstar,"Management Consultants",2014,Yes,,,"Less than 10",Observed,,,,,"Level 3",1,,,,3,"an office building",,"No associated yard space","Separate car parking in designated car park on site","Goods lift access",yes,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,"Antonio Celentano",,,,,,"Clements Road",100,"SE16 4DG",303,"Unit 303.8- Almond Studios",,no,51.493057,-0.061132,30,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=d5e1abcd-2e02-49a6-be81-24902ece853f_1565558984.jpg,70229,,
bdd33086-5a7c-4f5e-9344-87aa2adec795,2019-08-06T08:49:41.269Z,"Rashi 114 18560031",Rashi,114,18560031,Hannons,"Real estate",,Yes,,,,,,,,,"Level 3",1,,,,3,"an office building",,"No associated yard space","Separate car parking in designated car park on site","Goods lift access",yes,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,https://beta.companieshouse.gov.uk/company/09568031,,"Clements Road",100,"SE16 4DG",303,"Unit 303.7- Almond Studios",,no,51.493245,-0.061729,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=bdd33086-5a7c-4f5e-9344-87aa2adec795_1565558382.jpg,68100,,
38df41a1-bad3-46bc-ac72-a40b6290ed5e,2019-08-06T08:48:20.379Z,"Rashi 114 18560030",Rashi,114,18560030,"John Hart Accountancy",Accounts,,Yes,,,,,,,,,"Level 3",1,,,,3,"an office building",,"No associated yard space","Separate car parking in designated car park on site","Goods lift access",yes,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clements Road",100,"SE16 4DG",303,"Unit 303.6A- Almond Studios",,no,51.493211,-0.061192,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=38df41a1-bad3-46bc-ac72-a40b6290ed5e_1565558188.jpg,70229,,
ac46b501-55ea-4709-9511-8b9814a9801d,2019-08-06T08:46:32.492Z,"Rashi 114 18560029",Rashi,114,18560029,"Samurai Productions",,,Yes,,,,,,,,,"Level 3",,,,,,"an office building",,"No associated yard space","Separate car parking in designated car park on site","Goods lift access",yes,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clements Road",100,"SE16 4DG",303,"Unit 303.6- Almond Studios",,no,51.493239,-0.061153,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=ac46b501-55ea-4709-9511-8b9814a9801d_1565557864.jpg,,,
cd1888eb-fc8a-4acd-89f9-e28f0c0dc731,2019-08-06T08:44:02.065Z,"Rashi 114 18560028",Rashi,114,18560028,,vacant,,,,,,,,,,,"Level 3",,,,,,"an office building",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clements Road",100,"SE16 4DG",303,"Unit 303.5A- Almond Studios",,,51.493128,-0.061287,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=cd1888eb-fc8a-4acd-89f9-e28f0c0dc731_1565557524.jpg,,,
55dc9335-7391-4d09-8e13-385597d489a2,2019-08-06T08:42:56.214Z,"Rashi 114 18560027",Rashi,114,18560027,"Ward Security",,,Yes,,,,,,,,,"Level 3",1,,,,3,"an office building",,"No associated yard space","Separate car parking in designated car park on site","Goods lift access",yes,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clements Road",100,"SE16 4DG",303,"Unit 303.5 - Almond Studios",,no,51.493407,-0.06103,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=55dc9335-7391-4d09-8e13-385597d489a2_1565557658.jpg,84240,,
b6bd6ae5-cc95-48c2-80bd-e1b13125549d,2019-08-06T08:41:24.126Z,"Rashi 114 18420026",Rashi,114,18420026,"MBM Partners Ltd","Web hosting, e-commerce solutions",2001,Yes,,,2-10,Observed,,,,,"Level 3",1,,,,3,"an office building",,"No associated yard space","Separate car parking in designated car park on site","Goods lift access",yes,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,"+44 03453633630",mbmpartners.co.uk,,"Clements Road",100,"SE16 4DG",303,"Unit 303.4- Almond Studios",,no,51.493331,-0.061116,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=b6bd6ae5-cc95-48c2-80bd-e1b13125549d_1565393070.jpg,70229,,
aaace58c-ac68-4940-95ff-538d249beb75,2019-08-06T08:39:47.238Z,"Rashi 114 18560025",Rashi,114,18560025,"H&E Johnson","IT service",,Yes,,,,,,,,,"Level 3",,,,,3,"an office building",,"No associated yard space","Separate car parking in designated car park on site","Goods lift access",yes,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,"020 72321850",,,"Clements Road",100,"SE16 4DG",303,"Unit 303.3- Almond Studios",,no,51.493372,-0.061061,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=aaace58c-ac68-4940-95ff-538d249beb75_1565392524.jpg,62020,,
c53a2542-c7a3-46d6-bb7d-f7aaf5333f4c,2019-08-06T08:37:58.701Z,"Rashi 114 18560024",Rashi,114,18560024,,vacant,,,,,,,,,,,"Level 3",,,,,,"an office building",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clements Road",100,"SE16 4DG",303,"Unit 303.2- Almond Studios",,,51.493344,-0.061075,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=c53a2542-c7a3-46d6-bb7d-f7aaf5333f4c_1565217108.jpg,,,
b0ef10e9-c470-41d2-b2ed-a43d7afa96d7,2019-08-06T08:36:51.682Z,"Rashi 114 18560023",Rashi,114,18560023,"Craft Architects","Architecture Practice",,Yes,,,,,,,,,"Level 3",1,,,,3,"an office building",,"No associated yard space","Separate car parking in designated car park on site","Goods lift access",yes,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,"+44 0 2072314361",www.craftarchitects.co.uk,mail@craftarchitects.co.uk,"Clements Road",100,"SE16 4DG",303,"Unit 303.1- Almond Studios",,no,51.493169,-0.061128,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=b0ef10e9-c470-41d2-b2ed-a43d7afa96d7_1565217008.jpg,71111,,
